路線方向,路段,交流道,進出口,週六,週日,週2-4
國8東向,非主線資料,新化系統,出口,18326,17324,12550
國8東向,非主線資料,新化端,出口,7646,8619,5840
國10西向,非主線資料,鼎金系統,進口,30426,25751,29159
國10西向,非主線資料,仁武,進口,16836,14392,18888
國10西向,非主線資料,燕巢,進口,6132,5261,9339
國10西向,非主線資料,燕巢系統,進口,19753,23925,16580
國10西向,非主線資料,嶺口,進口,4704,5158,3842
國10西向,非主線資料,里港,進口,4338,4023,3993
國10西向,非主線資料,旗山端,進口,14545,18888,10085
國10東向,非主線資料,左營端,進口,39827,38176,36792
國10東向,非主線資料,鼎金系統,進口,25628,24140,23462
國10東向,非主線資料,仁武,進口,13297,12524,12291
國10東向,非主線資料,燕巢,進口,9410,8765,8577
國10東向,非主線資料,燕巢系統,進口,6214,5127,4055
國1北向,非主線資料,基隆,進口,8169,6855,8586
國1北向,非主線資料,五堵,進口,5025,4436,6239
國1北向,非主線資料,汐止及汐止系統,進口,41495,38779,34740
國1北向,非主線資料,內湖,進口,28024,25638,28754
國1北向,非主線資料,圓山,進口,13977,13177,15604
國1北向,非主線資料,台北,進口,28540,26360,26709
國1北向,非主線資料,三重,進口,22071,19571,22237
國1北向,非主線資料,五股,進口,19893,16715,20782
國1北向,非主線資料,泰山轉接道,進口,27286,27993,24286
國1北向,非主線資料,林口,進口,43091,38002,50373
國1北向,非主線資料,桃園,進口,32369,29140,35603
國1北向,非主線資料,機場系統,進口,36277,33564,39546
國1北向,非主線資料,內壢,進口,26612,24198,29237
國1北向,非主線資料,中壢,進口,25698,25133,29005
國1北向,非主線資料,平鎮系統,進口,27322,25897,29342
國1北向,非主線資料,幼獅,進口,7030,5542,10621
國1北向,非主線資料,楊梅,進口,21536,19421,23948
國1北向,非主線資料,湖口,進口,8453,8807,12119
國1北向,非主線資料,竹北,進口,16704,13402,17216
國1北向,非主線資料,新竹,進口,29781,26793,38217
國1北向,非主線資料,新竹系統,進口,28645,30556,31898
國1北向,非主線資料,頭份,進口,15074,14167,15391
國1北向,非主線資料,頭屋,進口,6251,6888,5125
國1北向,非主線資料,苗栗,進口,4123,4871,3114
國1北向,非主線資料,銅鑼,進口,2268,2318,1883
國1北向,非主線資料,三義,進口,5141,5707,3981
國1北向,非主線資料,后里,進口,2394,2759,1646
國1北向,非主線資料,台中系統,進口,4810,5190,4184
國1北向,非主線資料,豐原,進口,12450,12300,11591
國1北向,非主線資料,大雅,進口,27885,27064,24743
國1北向,非主線資料,台中,進口,24893,23174,23817
國1北向,非主線資料,南屯,進口,13679,12246,14520
國1北向,非主線資料,王田,進口,8556,7538,10423
國1北向,非主線資料,彰化系統,進口,5108,5161,5554
國1北向,非主線資料,彰化,進口,22533,21566,23026
國1北向,非主線資料,埔鹽系統,進口,14734,14368,15405
國1北向,非主線資料,員林,進口,11775,11311,11395
國1北向,非主線資料,北斗,進口,10408,9585,10188
國1北向,非主線資料,西螺,進口,5737,5731,4917
國1北向,非主線資料,虎尾,進口,3427,3328,3201
國1北向,非主線資料,斗南,進口,5574,5350,4771
國1北向,非主線資料,雲林系統,進口,11119,12107,9146
國1北向,非主線資料,大林,進口,2882,3299,2811
國1北向,非主線資料,民雄,進口,6866,7297,5826
國1北向,非主線資料,嘉義,進口,10550,10814,9720
國1北向,非主線資料,水上,進口,2769,2956,2893
國1北向,非主線資料,嘉義系統,進口,7612,8216,6634
國1北向,非主線資料,新營,進口,4597,5061,4098
國1北向,非主線資料,下營系統,進口,3730,4020,3151
國1北向,非主線資料,麻豆,進口,5184,5467,4550
國1北向,非主線資料,安定,進口,3916,3466,5302
國1北向,非主線資料,台南系統,進口,8946,8500,8564
國1北向,非主線資料,永康,進口,16861,16656,14120
國1北向,非主線資料,大灣,進口,15134,14874,13928
國1北向,非主線資料,台南,進口,10536,9956,10655
國1北向,非主線資料,仁德系統,進口,14430,14710,16493
國1北向,非主線資料,路竹,進口,6347,6155,5873
國1北向,非主線資料,高科,進口,5818,4758,8763
國1北向,非主線資料,岡山,進口,5713,5583,6178
國1北向,非主線資料,楠梓,進口,16910,16164,18384
國1北向,非主線資料,鼎金系統,進口,20160,19179,18817
國1北向,非主線資料,高雄,進口,55912,55058,51011
國1北向,非主線資料,五甲系統暨南華路進口,進口,50991,49384,45594
國1北向,非主線資料,高雄端,進口,28701,26393,35148
國1南向,非主線資料,基隆端,進口,32387,30503,28169
國1南向,非主線資料,基隆,進口,6703,6149,7162
國1南向,非主線資料,八堵,進口,10410,11150,7333
國1南向,非主線資料,大華系統,進口,26265,25601,20812
國1南向,非主線資料,五堵,進口,7391,6355,9184
國1南向,非主線資料,汐止及汐止系統,進口,19545,19010,20627
國1南向,非主線資料,東湖,進口,18321,16302,18526
國1南向,非主線資料,內湖,進口,14520,12005,18672
國1南向,非主線資料,圓山,進口,59054,52928,60570
國1南向,非主線資料,台北,進口,19130,17155,19865
國1南向,非主線資料,三重,進口,13112,11902,11171
國1南向,非主線資料,五股,進口,73895,67682,75069
國1南向,非主線資料,高公局,進口,216,201,349
國1南向,非主線資料,林口,進口,32784,27716,41346
國1南向,非主線資料,桃園,進口,30245,26630,32304
國1南向,非主線資料,機場系統,進口,23892,21649,25447
國1南向,非主線資料,內壢,進口,17535,15602,19879
國1南向,非主線資料,中壢,進口,26999,24584,25306
國1南向,非主線資料,平鎮系統,進口,17620,16652,19009
國1南向,非主線資料,幼獅,進口,2739,2169,4183
國1南向,非主線資料,楊梅,進口,4992,4360,6048
國1南向,非主線資料,高架楊梅端,進口,35415,31554,27879
國1南向,非主線資料,湖口,進口,13745,12810,20315
國1南向,非主線資料,竹北,進口,17666,14261,21961
國1南向,非主線資料,新竹,進口,25268,19723,26209
國1南向,非主線資料,新竹系統,進口,18968,15222,11979
國1南向,非主線資料,頭份,進口,6808,6525,5382
國1南向,非主線資料,頭屋,進口,1162,1153,780
國1南向,非主線資料,苗栗,進口,6176,6246,5312
國1南向,非主線資料,銅鑼,進口,3520,3982,2821
國1南向,非主線資料,三義,進口,4679,5153,3105
國1南向,非主線資料,后里,進口,10355,9930,10682
國1南向,非主線資料,台中系統,進口,27062,24920,27272
國1南向,非主線資料,豐原,進口,11750,10209,14927
國1南向,非主線資料,大雅,進口,9600,7584,11455
國1南向,非主線資料,台中,進口,18290,16737,15985
國1南向,非主線資料,南屯,進口,13031,11142,12410
國1南向,非主線資料,王田,進口,7440,6745,7622
國1南向,非主線資料,彰化系統,進口,32309,28452,28039
國1南向,非主線資料,彰化,進口,13728,13387,14418
國1南向,非主線資料,埔鹽系統,進口,11274,10599,10321
國1南向,非主線資料,員林,進口,3212,2993,2645
國1南向,非主線資料,北斗,進口,3900,4022,3098
國1南向,非主線資料,西螺,進口,5999,5657,5315
國1南向,非主線資料,虎尾,進口,2396,2438,2271
國1南向,非主線資料,斗南,進口,5592,4868,5997
國1南向,非主線資料,雲林系統,進口,8234,7991,7232
國1南向,非主線資料,大林,進口,2478,2367,2849
國1南向,非主線資料,民雄,進口,5109,4952,5011
國1南向,非主線資料,嘉義,進口,7582,7439,6771
國1南向,非主線資料,水上,進口,1833,1910,1668
國1南向,非主線資料,嘉義系統,進口,7355,8257,5921
國1南向,非主線資料,新營,進口,10776,10251,11123
國1南向,非主線資料,下營系統,進口,9271,9508,7495
國1南向,非主線資料,麻豆,進口,8339,7922,8533
國1南向,非主線資料,安定,進口,5286,4311,7459
國1南向,非主線資料,台南系統,進口,22382,21041,23380
國1南向,非主線資料,永康,進口,13898,12204,16246
國1南向,非主線資料,台南,進口,21158,20301,19518
國1南向,非主線資料,仁德系統,進口,15889,15284,15983
國1南向,非主線資料,路竹,進口,6750,6323,7390
國1南向,非主線資料,高科,進口,5316,3963,7948
國1南向,非主線資料,岡山,進口,16390,13889,18448
國1南向,非主線資料,楠梓,進口,25041,21309,27300
國1南向,非主線資料,鼎金系統,進口,48855,47378,48077
國1南向,非主線資料,中正路,進口,27537,24416,26802
國1南向,非主線資料,五甲,進口,10412,9827,11606
國1高架北向,非主線資料,堤頂,進口,12386,10087,13619
國1高架北向,非主線資料,五股轉接道,進口,52276,47466,54731
國1高架北向,非主線資料,機場系統,進口,9493,8985,11378
國1高架北向,非主線資料,中壢轉接道,進口,17614,17305,17428
國1高架北向,非主線資料,楊梅端,進口,36374,39608,32168
國1高架南向,非主線資料,汐止端,進口,34084,34721,29813
國1高架南向,非主線資料,堤頂,進口,19015,15962,24940
國1高架南向,非主線資料,環北,進口,22416,20944,21599
國1高架南向,非主線資料,泰山轉接道,進口,31632,28088,26054
國1高架南向,非主線資料,機場系統,進口,3769,3312,4627
國1高架南向,非主線資料,中壢轉接道,進口,14755,12812,15253
國2西向,非主線資料,大園,進口,3917,3618,5272
國2西向,非主線資料,大竹,進口,3282,2793,4211
國2西向,非主線資料,機場系統,進口,24214,22339,28141
國2西向,非主線資料,南桃園,進口,35521,31941,35969
國2西向,非主線資料,大湳,進口,20139,18073,22020
國2西向,非主線資料,鶯歌系統,進口,54646,53496,58636
國2東向,非主線資料,機場端,進口,13693,13416,16710
國2東向,非主線資料,大園,進口,17765,15924,21545
國2東向,非主線資料,大竹,進口,22151,19995,23577
國2東向,非主線資料,機場系統,進口,47974,43646,49312
國2東向,非主線資料,南桃園,進口,17359,12058,17222
國2東向,非主線資料,大湳,進口,24583,21720,25611
國3北向,非主線資料,瑪東系統,進口,3429,2832,4419
國3北向,非主線資料,汐止系統,進口,13044,12248,10292
國3北向,非主線資料,新台五路,進口,8191,7159,12087
國3北向,非主線資料,南港,進口,5220,4557,6247
國3北向,非主線資料,南港系統,進口,19822,22177,16022
國3北向,非主線資料,木柵,進口,15364,14148,16792
國3北向,非主線資料,新店,進口,9372,8574,11291
國3北向,非主線資料,安坑,進口,10902,9548,11781
國3北向,非主線資料,中和,進口,22201,20082,22723
國3北向,非主線資料,土城,進口,14505,11831,17423
國3北向,非主線資料,樹林,進口,15097,13656,15688
國3北向,非主線資料,三鶯,進口,13330,12737,12654
國3北向,非主線資料,鶯歌系統,進口,36811,33042,39602
國3北向,非主線資料,大溪,進口,24339,22044,25443
國3北向,非主線資料,龍潭,進口,14733,13563,15405
國3北向,非主線資料,關西,進口,5676,5861,3606
國3北向,非主線資料,竹林,進口,14327,13092,10629
國3北向,非主線資料,寶山,進口,3669,3534,5152
國3北向,非主線資料,新竹系統,進口,19053,22317,14803
國3北向,非主線資料,茄苳,進口,9428,8295,9880
國3北向,非主線資料,香山,進口,7380,6837,12237
國3北向,非主線資料,西濱,進口,6868,7035,7099
國3北向,非主線資料,竹南,進口,4790,4680,5325
國3北向,非主線資料,大山,進口,2503,2854,2560
國3北向,非主線資料,後龍,進口,3456,3790,3092
國3北向,非主線資料,通霄,進口,3227,3855,2521
國3北向,非主線資料,苑裡,進口,2920,3295,2287
國3北向,非主線資料,大甲,進口,2913,3160,2528
國3北向,非主線資料,中港系統,進口,14527,14634,12700
國3北向,非主線資料,沙鹿,進口,7584,7723,7633
國3北向,非主線資料,龍井,進口,8590,8462,8845
國3北向,非主線資料,和美,進口,4917,5679,5240
國3北向,非主線資料,彰化系統,進口,18964,23682,16833
國3北向,非主線資料,快官,進口,12994,12868,13317
國3北向,非主線資料,烏日,進口,3511,2531,6121
國3北向,非主線資料,中投,進口,7563,7101,8387
國3北向,非主線資料,霧峰,進口,13499,13071,14961
國3北向,非主線資料,霧峰系統,進口,18271,19261,13485
國3北向,非主線資料,草屯,進口,6844,6425,6924
國3北向,非主線資料,中興系統,進口,13988,15477,11345
國3北向,非主線資料,中興,進口,9564,9243,11354
國3北向,非主線資料,南投,進口,10100,9828,10839
國3北向,非主線資料,名間,進口,9192,10176,7180
國3北向,非主線資料,竹山,進口,9717,10959,6607
國3北向,非主線資料,南雲,進口,2482,2597,2120
國3北向,非主線資料,斗六,進口,4855,5140,4008
國3北向,非主線資料,古坑系統,進口,7086,8480,5079
國3北向,非主線資料,古坑,進口,22,24,30
國3北向,非主線資料,梅山,進口,2252,2618,1889
國3北向,非主線資料,竹崎,進口,7133,8056,5389
國3北向,非主線資料,中埔,進口,5858,6532,4464
國3北向,非主線資料,水上系統,進口,7230,7662,5716
國3北向,非主線資料,白河,進口,2498,3224,1567
國3北向,非主線資料,柳營,進口,963,1128,688
國3北向,非主線資料,烏山頭,進口,928,1051,810
國3北向,非主線資料,官田系統,進口,3929,4925,2390
國3北向,非主線資料,善化,進口,3811,3616,3244
國3北向,非主線資料,新化系統,進口,12543,13079,7391
國3北向,非主線資料,關廟,進口,9595,9706,7832
國3北向,非主線資料,田寮,進口,2609,3356,1522
國3北向,非主線資料,燕巢系統,進口,14200,13794,9304
國3北向,非主線資料,九如,進口,8232,9054,7164
國3北向,非主線資料,屏東,進口,4406,4519,4099
國3北向,非主線資料,長治,進口,4964,5590,3925
國3北向,非主線資料,麟洛,進口,4635,5152,4197
國3北向,非主線資料,竹田系統,進口,9154,9267,8356
國3北向,非主線資料,崁頂,進口,4138,4473,3875
國3北向,非主線資料,南州,進口,14453,18347,10690
國3北向,非主線資料,林邊,進口,6904,8531,4766
國3甲西向,非主線資料,萬芳,進口,7138,6136,7226
國3甲西向,非主線資料,木柵,進口,24794,24141,27251
國3甲西向,非主線資料,深坑端,進口,17440,17900,17098
國3甲東向,非主線資料,台北端,進口,24313,20351,23759
國3甲東向,非主線資料,萬芳,進口,16732,14932,17163
國3南向,非主線資料,基金,進口,22423,23162,21665
國3南向,非主線資料,瑪東系統,進口,3360,5341,3024
國3南向,非主線資料,汐止系統,進口,33588,30446,32985
國3南向,非主線資料,新台五路,進口,14982,13006,18787
國3南向,非主線資料,南港,進口,15502,14216,20808
國3南向,非主線資料,南港系統,進口,17279,19748,12049
國3南向,非主線資料,木柵,進口,15101,14418,15298
國3南向,非主線資料,新店,進口,10426,8957,11729
國3南向,非主線資料,安坑,進口,30171,26762,29633
國3南向,非主線資料,中和,進口,37243,33467,35892
國3南向,非主線資料,土城,進口,37047,34195,36733
國3南向,非主線資料,三鶯,進口,17728,16836,17403
國3南向,非主線資料,鶯歌系統,進口,21253,18841,21089
國3南向,非主線資料,大溪,進口,10973,8835,8200
國3南向,非主線資料,龍潭,進口,5265,4622,4641
國3南向,非主線資料,關西,進口,4477,4385,3983
國3南向,非主線資料,竹林,進口,6287,5625,6749
國3南向,非主線資料,寶山,進口,5181,4212,8275
國3南向,非主線資料,新竹系統,進口,30359,24583,28725
國3南向,非主線資料,茄苳,進口,5731,4771,4722
國3南向,非主線資料,香山,進口,3749,2801,4122
國3南向,非主線資料,竹南,進口,4271,3784,3302
國3南向,非主線資料,大山,進口,825,798,715
國3南向,非主線資料,後龍,進口,2762,3226,2510
國3南向,非主線資料,通霄,進口,2735,3187,1856
國3南向,非主線資料,苑裡,進口,7784,7601,8140
國3南向,非主線資料,大甲,進口,10010,9769,9506
國3南向,非主線資料,中港系統,進口,6470,6356,6564
國3南向,非主線資料,沙鹿,進口,8048,7405,8190
國3南向,非主線資料,龍井,進口,10217,9504,10274
國3南向,非主線資料,和美,進口,12198,11453,14125
國3南向,非主線資料,彰化系統,進口,12812,10719,12262
國3南向,非主線資料,快官,進口,23374,21326,22956
國3南向,非主線資料,烏日,進口,4908,3753,5593
國3南向,非主線資料,中投,進口,10581,9383,8859
國3南向,非主線資料,霧峰,進口,36350,33886,27091
國3南向,非主線資料,霧峰系統,進口,6334,7795,4335
國3南向,非主線資料,草屯,進口,4111,3214,3122
國3南向,非主線資料,中興系統,進口,6540,6635,4926
國3南向,非主線資料,中興,進口,5120,4559,4847
國3南向,非主線資料,南投,進口,2651,2541,2693
國3南向,非主線資料,名間,進口,2106,2090,1818
國3南向,非主線資料,竹山,進口,3977,4882,2258
國3南向,非主線資料,南雲,進口,2323,2461,1750
國3南向,非主線資料,斗六,進口,4033,4117,3609
國3南向,非主線資料,古坑系統,進口,3964,4018,2598
國3南向,非主線資料,古坑,進口,1296,1480,928
國3南向,非主線資料,梅山,進口,5091,5315,4234
國3南向,非主線資料,竹崎,進口,6472,6391,5705
國3南向,非主線資料,中埔,進口,7801,9075,4675
國3南向,非主線資料,水上系統,進口,2629,3019,1722
國3南向,非主線資料,白河,進口,3625,4721,1971
國3南向,非主線資料,柳營,進口,2817,2909,2648
國3南向,非主線資料,烏山頭,進口,3184,3448,2826
國3南向,非主線資料,官田系統,進口,7101,8365,5220
國3南向,非主線資料,善化,進口,3995,3493,3652
國3南向,非主線資料,新化系統,進口,9243,7974,7909
國3南向,非主線資料,關廟,進口,8716,8057,5056
國3南向,非主線資料,田寮,進口,3007,2982,2231
國3南向,非主線資料,燕巢系統,進口,13378,12114,12032
國3南向,非主線資料,九如,進口,2928,2660,2632
國3南向,非主線資料,長治,進口,4715,4270,4136
國3南向,非主線資料,麟洛,進口,7722,7116,7312
國3南向,非主線資料,竹田系統,進口,16564,14502,10826
國3南向,非主線資料,南州,進口,523,478,374
國4西向,非主線資料,中港系統,進口,6366,5395,5650
國4西向,非主線資料,神岡,進口,2577,2471,2627
國4西向,非主線資料,台中系統,進口,19182,17070,18779
國4西向,非主線資料,后豐,進口,20377,19643,19648
國4東向,非主線資料,清水端,進口,15638,15119,15378
國4東向,非主線資料,中港系統,進口,15379,14904,13813
國4東向,非主線資料,神岡,進口,6007,6275,6095
國4東向,非主線資料,台中系統,進口,13335,12273,12167
國5北向,非主線資料,石碇,進口,4446,4887,3353
國5北向,非主線資料,坪林,進口,4281,7213,1867
國5北向,非主線資料,頭城,進口,11861,13705,7790
國5北向,非主線資料,宜蘭,進口,9953,8946,9249
國5北向,非主線資料,羅東,進口,12204,9667,11344
國5北向,非主線資料,蘇澳,進口,12005,10653,10629
國5南向,非主線資料,南港系統,進口,35585,31502,26009
國5南向,非主線資料,石碇,進口,6789,4186,4608
國5南向,非主線資料,坪林,進口,2948,450,437
國5南向,非主線資料,頭城,進口,4701,2333,4391
國5南向,非主線資料,宜蘭,進口,6700,5601,6131
國5南向,非主線資料,羅東,進口,3103,2743,3162
國6西向,非主線資料,舊正,進口,3303,2650,3023
國6西向,非主線資料,東草屯,進口,3676,3546,3657
國6西向,非主線資料,國姓,進口,2158,3978,2158
國6西向,非主線資料,北山,進口,576,1568,623
國6西向,非主線資料,愛蘭,進口,11188,13417,6333
國6西向,非主線資料,埔里,進口,4018,5579,3531
國6西向,非主線資料,埔里端,進口,4075,4916,2187
國6東向,非主線資料,霧峰系統,進口,28498,23842,17642
國6東向,非主線資料,舊正,進口,3931,2924,2217
國6東向,非主線資料,東草屯,進口,1240,1224,1032
國6東向,非主線資料,國姓,進口,485,400,369
國6東向,非主線資料,愛蘭,進口,527,420,350
國8西向,非主線資料,台南系統,進口,12787,11473,13612
國8西向,非主線資料,新市,進口,10244,8207,13899
國8西向,非主線資料,新化系統,進口,16076,19220,12876
國8西向,非主線資料,新化端,進口,7246,8675,5926
國8東向,非主線資料,台南端,進口,11931,11569,11451
國8東向,非主線資料,新吉,進口,7507,7364,7152
國8東向,非主線資料,台南系統,進口,17037,16828,15499
國8東向,非主線資料,新市,進口,2877,2622,2932
國8東向,非主線資料,新化系統,進口,3414,3761,2644
